model_name	token_idx	token	token_category
EleutherAI/pythia-70m	15641	▁dispersion	LATIN
EleutherAI/pythia-70m	15642	atar	LATIN
EleutherAI/pythia-70m	15643	▁Early	LATIN
EleutherAI/pythia-70m	15644	▁adaptation	LATIN
EleutherAI/pythia-70m	15645	450	N
EleutherAI/pythia-70m	15646	▁exhibits	LATIN
EleutherAI/pythia-70m	15647	ок	CYRILLIC
EleutherAI/pythia-70m	15648	▁Records	LATIN
EleutherAI/pythia-70m	15649	▁ug	LATIN
EleutherAI/pythia-70m	15650	▁Online	LATIN
EleutherAI/pythia-70m	15651	FFFF	LATIN
EleutherAI/pythia-70m	15652	displaystyle	LATIN
EleutherAI/pythia-70m	15653	"."""""	P
EleutherAI/pythia-70m	15654	Round	LATIN
EleutherAI/pythia-70m	15655	▁enrich	LATIN
EleutherAI/pythia-70m	15656	pb	LATIN
EleutherAI/pythia-70m	15657	▁Ron	LATIN
EleutherAI/pythia-70m	15658	component	LATIN
EleutherAI/pythia-70m	15659	PK	LATIN
EleutherAI/pythia-70m	15660	▁caf	LATIN
EleutherAI/pythia-70m	15661	▁stolen	LATIN
EleutherAI/pythia-70m	15662	fb	LATIN
EleutherAI/pythia-70m	15663	▁persistent	LATIN
EleutherAI/pythia-70m	15664	▁xmlns	LATIN
EleutherAI/pythia-70m	15665	▁demanded	LATIN
EleutherAI/pythia-70m	15666	▁bios	LATIN
EleutherAI/pythia-70m	15667	$^{	S
EleutherAI/pythia-70m	15668	Types	LATIN
EleutherAI/pythia-70m	15669	ailure	LATIN
EleutherAI/pythia-70m	15670	▁DA	LATIN
EleutherAI/pythia-70m	15671	phan	LATIN
EleutherAI/pythia-70m	15672	▁accordingly	LATIN
EleutherAI/pythia-70m	15673	▁modulation	LATIN
EleutherAI/pythia-70m	15674	▁neurolog	LATIN
EleutherAI/pythia-70m	15675	ockets	LATIN
EleutherAI/pythia-70m	15676	▁burned	LATIN
EleutherAI/pythia-70m	15677	▁ب	Z
EleutherAI/pythia-70m	15678	idase	LATIN
EleutherAI/pythia-70m	15679	▁GC	LATIN
EleutherAI/pythia-70m	15680	impl	LATIN
EleutherAI/pythia-70m	15681	sea	LATIN
EleutherAI/pythia-70m	15682	▁Click	LATIN
EleutherAI/pythia-70m	15683	roc	LATIN
EleutherAI/pythia-70m	15684	require	LATIN
EleutherAI/pythia-70m	15685	▁incubation	LATIN
EleutherAI/pythia-70m	15686	▁investigating	LATIN
EleutherAI/pythia-70m	15687	▁announcement	LATIN
EleutherAI/pythia-70m	15688	▁robot	LATIN
EleutherAI/pythia-70m	15689	Public	LATIN
EleutherAI/pythia-70m	15690	sed	LATIN
EleutherAI/pythia-70m	15691	▁FILE	LATIN
EleutherAI/pythia-70m	15692	▁golf	LATIN
EleutherAI/pythia-70m	15693	▁generates	LATIN
EleutherAI/pythia-70m	15694	▁Person	LATIN
EleutherAI/pythia-70m	15695	▁spo	LATIN
EleutherAI/pythia-70m	15696	▁Nether	LATIN
EleutherAI/pythia-70m	15697	issue	LATIN
EleutherAI/pythia-70m	15698	▁Josh	LATIN
EleutherAI/pythia-70m	15699	▁Overall	LATIN
EleutherAI/pythia-70m	15700	hist	LATIN
EleutherAI/pythia-70m	15701	zt	LATIN
EleutherAI/pythia-70m	15702	▁Labour	LATIN
EleutherAI/pythia-70m	15703	▁FT	LATIN
EleutherAI/pythia-70m	15704	▁happiness	LATIN
EleutherAI/pythia-70m	15705	Super	LATIN
EleutherAI/pythia-70m	15706	▁replacing	LATIN
EleutherAI/pythia-70m	15707	▁]{}	P
EleutherAI/pythia-70m	15708	▁collision	LATIN
EleutherAI/pythia-70m	15709	acious	LATIN
EleutherAI/pythia-70m	15710	slant	LATIN
EleutherAI/pythia-70m	15711	▁considerations	LATIN
EleutherAI/pythia-70m	15712	ас	CYRILLIC
EleutherAI/pythia-70m	15713	▁Hind	LATIN
EleutherAI/pythia-70m	15714	Auth	LATIN
EleutherAI/pythia-70m	15715	▁oc	LATIN
EleutherAI/pythia-70m	15716	ogenetic	LATIN
EleutherAI/pythia-70m	15717	liest	LATIN
EleutherAI/pythia-70m	15718	CRE	LATIN
EleutherAI/pythia-70m	15719	ean	LATIN
EleutherAI/pythia-70m	15720	written	LATIN
EleutherAI/pythia-70m	15721	shape	LATIN
EleutherAI/pythia-70m	15722	▁pipeline	LATIN
EleutherAI/pythia-70m	15723	Fi	LATIN
EleutherAI/pythia-70m	15724	▁DIS	LATIN
EleutherAI/pythia-70m	15725	▁Stock	LATIN
EleutherAI/pythia-70m	15726	▁handled	LATIN
EleutherAI/pythia-70m	15727	▁yeast	LATIN
EleutherAI/pythia-70m	15728	}$-	P
EleutherAI/pythia-70m	15729	▁hug	LATIN
EleutherAI/pythia-70m	15730	▁championship	LATIN
EleutherAI/pythia-70m	15731	▁Bud	LATIN
EleutherAI/pythia-70m	15732	▁Vietnam	LATIN
EleutherAI/pythia-70m	15733	▁cer	LATIN
EleutherAI/pythia-70m	15734	)}{\	P
EleutherAI/pythia-70m	15735	available	LATIN
EleutherAI/pythia-70m	15736	fox	LATIN
EleutherAI/pythia-70m	15737	▁vegetables	LATIN
EleutherAI/pythia-70m	15738	entials	LATIN
EleutherAI/pythia-70m	15739	▁Publ	LATIN
EleutherAI/pythia-70m	15740	oler	LATIN
EleutherAI/pythia-70m	15741	hex	LATIN
EleutherAI/pythia-70m	15742	▁outbreak	LATIN
EleutherAI/pythia-70m	15743	POST	LATIN
EleutherAI/pythia-70m	15744	▁freely	LATIN
EleutherAI/pythia-70m	15745	Those	LATIN
EleutherAI/pythia-70m	15746	▁knees	LATIN
EleutherAI/pythia-70m	15747	▁sich	LATIN
EleutherAI/pythia-70m	15748	ulse	LATIN
EleutherAI/pythia-70m	15749	▁np	LATIN
EleutherAI/pythia-70m	15750	▁1972	N
EleutherAI/pythia-70m	15751	Never	LATIN
EleutherAI/pythia-70m	15752	arity	LATIN
EleutherAI/pythia-70m	15753	▁Ni	LATIN
EleutherAI/pythia-70m	15754	र	DEVANAGARI
EleutherAI/pythia-70m	15755	▁Command	LATIN
EleutherAI/pythia-70m	15756	�	S
EleutherAI/pythia-70m	15757	▁Convention	LATIN
EleutherAI/pythia-70m	15758	ifact	LATIN
EleutherAI/pythia-70m	15759	▁dimensional	LATIN
EleutherAI/pythia-70m	15760	password	LATIN
EleutherAI/pythia-70m	15761	▁han	LATIN
EleutherAI/pythia-70m	15762	opol	LATIN
EleutherAI/pythia-70m	15763	▁Gene	LATIN
EleutherAI/pythia-70m	15764	▁Battle	LATIN
EleutherAI/pythia-70m	15765	===========	S
EleutherAI/pythia-70m	15766	eler	LATIN
EleutherAI/pythia-70m	15767	owski	LATIN
EleutherAI/pythia-70m	15768	Given	LATIN
EleutherAI/pythia-70m	15769	etermined	LATIN
EleutherAI/pythia-70m	15770	-,	P
EleutherAI/pythia-70m	15771	▁relies	LATIN
EleutherAI/pythia-70m	15772	▁institutional	LATIN
EleutherAI/pythia-70m	15773	▁featuring	LATIN
EleutherAI/pythia-70m	15774	¡	P
EleutherAI/pythia-70m	15775	.\[[@	P
EleutherAI/pythia-70m	15776	▁ignor	LATIN
EleutherAI/pythia-70m	15777	inos	LATIN
EleutherAI/pythia-70m	15778	VI	LATIN
EleutherAI/pythia-70m	15779	▁tod	LATIN
EleutherAI/pythia-70m	15780	ил	CYRILLIC
EleutherAI/pythia-70m	15781	204	N
EleutherAI/pythia-70m	15782	IDS	LATIN
EleutherAI/pythia-70m	15783	▁localized	LATIN
EleutherAI/pythia-70m	15784	▁Row	LATIN
EleutherAI/pythia-70m	15785	▁merit	LATIN
EleutherAI/pythia-70m	15786	▁translated	LATIN
EleutherAI/pythia-70m	15787	admin	LATIN
EleutherAI/pythia-70m	15788	▁1974	N
EleutherAI/pythia-70m	15789	▁yard	LATIN
EleutherAI/pythia-70m	15790	▁Golden	LATIN
EleutherAI/pythia-70m	15791	phones	LATIN
EleutherAI/pythia-70m	15792	▁safely	LATIN
EleutherAI/pythia-70m	15793	account	LATIN
EleutherAI/pythia-70m	15794	▁Football	LATIN
EleutherAI/pythia-70m	15795	▁glow	LATIN
EleutherAI/pythia-70m	15796	▁soldier	LATIN
EleutherAI/pythia-70m	15797	▁Upon	LATIN
EleutherAI/pythia-70m	15798	024	N
EleutherAI/pythia-70m	15799	▁wisdom	LATIN
EleutherAI/pythia-70m	15800	osex	LATIN
EleutherAI/pythia-70m	15801	bone	LATIN
EleutherAI/pythia-70m	15802		C
EleutherAI/pythia-70m	15803	SB	LATIN
EleutherAI/pythia-70m	15804	ACC	LATIN
EleutherAI/pythia-70m	15805	▁discre	LATIN
EleutherAI/pythia-70m	15806	▁noting	LATIN
EleutherAI/pythia-70m	15807	uters	LATIN
EleutherAI/pythia-70m	15808	▁Front	LATIN
EleutherAI/pythia-70m	15809	ahoma	LATIN
EleutherAI/pythia-70m	15810	attribute	LATIN
EleutherAI/pythia-70m	15811	erge	LATIN
EleutherAI/pythia-70m	15812	▁Maryland	LATIN
EleutherAI/pythia-70m	15813	▁slip	LATIN
EleutherAI/pythia-70m	15814	▁carries	LATIN
EleutherAI/pythia-70m	15815	ッ	KATAKANA
EleutherAI/pythia-70m	15816	▁absorb	LATIN
EleutherAI/pythia-70m	15817	▁HA	LATIN
EleutherAI/pythia-70m	15818	²	N
EleutherAI/pythia-70m	15819	opathy	LATIN
EleutherAI/pythia-70m	15820	▁races	LATIN
EleutherAI/pythia-70m	15821	▁Manager	LATIN
EleutherAI/pythia-70m	15822	▁wise	LATIN
EleutherAI/pythia-70m	15823	▁belonging	LATIN
EleutherAI/pythia-70m	15824	▁ordering	LATIN
EleutherAI/pythia-70m	15825	▁indict	LATIN
EleutherAI/pythia-70m	15826	▁bg	LATIN
EleutherAI/pythia-70m	15827	▁eine	LATIN
EleutherAI/pythia-70m	15828	▁passenger	LATIN
EleutherAI/pythia-70m	15829	atories	LATIN
EleutherAI/pythia-70m	15830	[(	P
EleutherAI/pythia-70m	15831	rection	LATIN
EleutherAI/pythia-70m	15832	▁innovation	LATIN
EleutherAI/pythia-70m	15833	▁neighbors	LATIN
EleutherAI/pythia-70m	15834	abstract	LATIN
EleutherAI/pythia-70m	15835	ictional	LATIN
EleutherAI/pythia-70m	15836	▁Change	LATIN
EleutherAI/pythia-70m	15837	▁Photo	LATIN
EleutherAI/pythia-70m	15838	▁courage	LATIN
EleutherAI/pythia-70m	15839	▁Foreign	LATIN
EleutherAI/pythia-70m	15840	▁flexibility	LATIN
EleutherAI/pythia-70m	15841	▁kg	LATIN
EleutherAI/pythia-70m	15842	▁mortgage	LATIN
EleutherAI/pythia-70m	15843	CHAR	LATIN
EleutherAI/pythia-70m	15844	!!!	P
EleutherAI/pythia-70m	15845	bytes	LATIN
EleutherAI/pythia-70m	15846	▁purely	LATIN
EleutherAI/pythia-70m	15847	qual	LATIN
EleutherAI/pythia-70m	15848	▁cytoplasm	LATIN
EleutherAI/pythia-70m	15849	▁schemes	LATIN
EleutherAI/pythia-70m	15850	▁cooperation	LATIN
EleutherAI/pythia-70m	15851	▁prayer	LATIN
EleutherAI/pythia-70m	15852	Parent	LATIN
EleutherAI/pythia-70m	15853	Aug	LATIN
EleutherAI/pythia-70m	15854	eno	LATIN
EleutherAI/pythia-70m	15855	published	LATIN
EleutherAI/pythia-70m	15856	▁quit	LATIN
EleutherAI/pythia-70m	15857	DIS	LATIN
EleutherAI/pythia-70m	15858	▁Kh	LATIN
EleutherAI/pythia-70m	15859	▁Cooper	LATIN
EleutherAI/pythia-70m	15860	oyd	LATIN
EleutherAI/pythia-70m	15861	aco	LATIN
EleutherAI/pythia-70m	15862	▁LED	LATIN
EleutherAI/pythia-70m	15863	▁privilege	LATIN
EleutherAI/pythia-70m	15864	izar	LATIN
EleutherAI/pythia-70m	15865	▁adventure	LATIN
EleutherAI/pythia-70m	15866	▁spite	LATIN
EleutherAI/pythia-70m	15867	esy	LATIN
EleutherAI/pythia-70m	15868	�	S
EleutherAI/pythia-70m	15869	mapsto	LATIN
EleutherAI/pythia-70m	15870	limited	LATIN
EleutherAI/pythia-70m	15871	▁GP	LATIN
EleutherAI/pythia-70m	15872	▁fright	LATIN
EleutherAI/pythia-70m	15873	ulous	LATIN
EleutherAI/pythia-70m	15874	▁aspir	LATIN
EleutherAI/pythia-70m	15875	rapper	LATIN
EleutherAI/pythia-70m	15876	binant	LATIN
EleutherAI/pythia-70m	15877	▁arises	LATIN
EleutherAI/pythia-70m	15878	▁Las	LATIN
EleutherAI/pythia-70m	15879	--------------------	P
EleutherAI/pythia-70m	15880	▁lessons	LATIN
EleutherAI/pythia-70m	15881	genic	LATIN
EleutherAI/pythia-70m	15882	157	N
EleutherAI/pythia-70m	15883	Tom	LATIN
EleutherAI/pythia-70m	15884	▁LC	LATIN
EleutherAI/pythia-70m	15885	▁gravit	LATIN
EleutherAI/pythia-70m	15886	Enter	LATIN
EleutherAI/pythia-70m	15887	▁Philip	LATIN
EleutherAI/pythia-70m	15888	Values	LATIN
EleutherAI/pythia-70m	15889	▁Amb	LATIN
EleutherAI/pythia-70m	15890	▁accounting	LATIN
EleutherAI/pythia-70m	15891	▁gi	LATIN
EleutherAI/pythia-70m	15892	▁^{	Z
EleutherAI/pythia-70m	15893	▁teaspoon	LATIN
EleutherAI/pythia-70m	15894	▁Square	LATIN
EleutherAI/pythia-70m	15895	▁formulation	LATIN
EleutherAI/pythia-70m	15896	▁graphics	LATIN
EleutherAI/pythia-70m	15897	esh	LATIN
EleutherAI/pythia-70m	15898	▁ash	LATIN
EleutherAI/pythia-70m	15899	�	S
EleutherAI/pythia-70m	15900	Store	LATIN
EleutherAI/pythia-70m	15901	▁sail	LATIN
EleutherAI/pythia-70m	15902	▁ν	Z
EleutherAI/pythia-70m	15903	▁pole	LATIN
EleutherAI/pythia-70m	15904	▁Bureau	LATIN
EleutherAI/pythia-70m	15905	register	LATIN
EleutherAI/pythia-70m	15906	▁creature	LATIN
EleutherAI/pythia-70m	15907	177	N
EleutherAI/pythia-70m	15908	▁Hur	LATIN
EleutherAI/pythia-70m	15909	▁grasp	LATIN
EleutherAI/pythia-70m	15910	▁stopping	LATIN
EleutherAI/pythia-70m	15911	��	S
EleutherAI/pythia-70m	15912	ucid	LATIN
EleutherAI/pythia-70m	15913	▁Film	LATIN
EleutherAI/pythia-70m	15914	▁Vo	LATIN
EleutherAI/pythia-70m	15915	▁Lincoln	LATIN
EleutherAI/pythia-70m	15916	ardo	LATIN
EleutherAI/pythia-70m	15917	▁reserve	LATIN
EleutherAI/pythia-70m	15918	▁towns	LATIN
EleutherAI/pythia-70m	15919	▁basal	LATIN
EleutherAI/pythia-70m	15920	▁hemat	LATIN
EleutherAI/pythia-70m	15921	▁adhesion	LATIN
EleutherAI/pythia-70m	15922	▁liable	LATIN
EleutherAI/pythia-70m	15923	▁bien	LATIN
EleutherAI/pythia-70m	15924	▁Balt	LATIN
EleutherAI/pythia-70m	15925	▁brilliant	LATIN
EleutherAI/pythia-70m	15926	▁wings	LATIN
EleutherAI/pythia-70m	15927	▁violations	LATIN
EleutherAI/pythia-70m	15928	▁photographs	LATIN
EleutherAI/pythia-70m	15929	▁nursing	LATIN
EleutherAI/pythia-70m	15930	OLD	LATIN
EleutherAI/pythia-70m	15931	itored	LATIN
EleutherAI/pythia-70m	15932	beit	LATIN
EleutherAI/pythia-70m	15933	,’	P
EleutherAI/pythia-70m	15934	▁gard	LATIN
EleutherAI/pythia-70m	15935	▁nuclei	LATIN
EleutherAI/pythia-70m	15936	そ	HIRAGANA
EleutherAI/pythia-70m	15937	oric	LATIN
EleutherAI/pythia-70m	15938	▁barriers	LATIN
EleutherAI/pythia-70m	15939	▁Mountain	LATIN
EleutherAI/pythia-70m	15940	▁Rick	LATIN
EleutherAI/pythia-70m	15941	▁Graph	LATIN
EleutherAI/pythia-70m	15942	▁operational	LATIN
EleutherAI/pythia-70m	15943	pgen	LATIN
EleutherAI/pythia-70m	15944	▁gaze	LATIN
EleutherAI/pythia-70m	15945	▁slave	LATIN
EleutherAI/pythia-70m	15946	▁Pitt	LATIN
EleutherAI/pythia-70m	15947	▁pancreat	LATIN
EleutherAI/pythia-70m	15948	▁Arthur	LATIN
EleutherAI/pythia-70m	15949	éd	LATIN
EleutherAI/pythia-70m	15950	▁throwing	LATIN
EleutherAI/pythia-70m	15951	▁vic	LATIN
EleutherAI/pythia-70m	15952	▁initiative	LATIN
EleutherAI/pythia-70m	15953	Sorry	LATIN
EleutherAI/pythia-70m	15954	�	S
EleutherAI/pythia-70m	15955	▁Fun	LATIN
EleutherAI/pythia-70m	15956	▁’	Z
EleutherAI/pythia-70m	15957	�	S
EleutherAI/pythia-70m	15958	▁realistic	LATIN
EleutherAI/pythia-70m	15959	essa	LATIN
EleutherAI/pythia-70m	15960	030	N
EleutherAI/pythia-70m	15961	Dan	LATIN
EleutherAI/pythia-70m	15962	大	CJK
EleutherAI/pythia-70m	15963	▁Nation	LATIN
EleutherAI/pythia-70m	15964	▁MT	LATIN
EleutherAI/pythia-70m	15965	▁mathematical	LATIN
EleutherAI/pythia-70m	15966	▁engaging	LATIN
EleutherAI/pythia-70m	15967	olph	LATIN
EleutherAI/pythia-70m	15968	Return	LATIN
EleutherAI/pythia-70m	15969	▁recurrence	LATIN
EleutherAI/pythia-70m	15970	▁predictive	LATIN
EleutherAI/pythia-70m	15971	\r\n\r\n	C
EleutherAI/pythia-70m	15972	▁enum	LATIN
EleutherAI/pythia-70m	15973	igo	LATIN
EleutherAI/pythia-70m	15974	▁addressing	LATIN
EleutherAI/pythia-70m	15975	▁tweet	LATIN
EleutherAI/pythia-70m	15976	appropriate	LATIN
EleutherAI/pythia-70m	15977	▁Theory	LATIN
EleutherAI/pythia-70m	15978	▁individually	LATIN
EleutherAI/pythia-70m	15979	▁contributing	LATIN
EleutherAI/pythia-70m	15980	stim	LATIN
EleutherAI/pythia-70m	15981	▁inspection	LATIN
EleutherAI/pythia-70m	15982	Device	LATIN
EleutherAI/pythia-70m	15983	▁Sie	LATIN
EleutherAI/pythia-70m	15984	▁Ti	LATIN
EleutherAI/pythia-70m	15985	▁cave	LATIN
EleutherAI/pythia-70m	15986	▁volunteers	LATIN
EleutherAI/pythia-70m	15987	users	LATIN
EleutherAI/pythia-70m	15988	▁gains	LATIN
EleutherAI/pythia-70m	15989	wick	LATIN
EleutherAI/pythia-70m	15990	▁agenda	LATIN
EleutherAI/pythia-70m	15991	▁substances	LATIN
EleutherAI/pythia-70m	15992	Sk	LATIN
EleutherAI/pythia-70m	15993	▁Cells	LATIN
EleutherAI/pythia-70m	15994	respons	LATIN
EleutherAI/pythia-70m	15995	▁amongst	LATIN
EleutherAI/pythia-70m	15996	}'	P
EleutherAI/pythia-70m	15997	▁Very	LATIN
EleutherAI/pythia-70m	15998	▁antioxid	LATIN
EleutherAI/pythia-70m	15999	▁Unless	LATIN
EleutherAI/pythia-70m	16000	▁permits	LATIN
EleutherAI/pythia-70m	16001	▁Bol	LATIN
EleutherAI/pythia-70m	16002	▁postoperative	LATIN
EleutherAI/pythia-70m	16003	το	GREEK
EleutherAI/pythia-70m	16004	▁FC	LATIN
EleutherAI/pythia-70m	16005	▁parliament	LATIN
EleutherAI/pythia-70m	16006	▁judges	LATIN
EleutherAI/pythia-70m	16007	▁substrates	LATIN
EleutherAI/pythia-70m	16008	Donald	LATIN
EleutherAI/pythia-70m	16009	▁Imp	LATIN
EleutherAI/pythia-70m	16010	▁attorneys	LATIN
EleutherAI/pythia-70m	16011	▁cytokines	LATIN
EleutherAI/pythia-70m	16012	▁configurations	LATIN
EleutherAI/pythia-70m	16013	▁suppressed	LATIN
EleutherAI/pythia-70m	16014	agers	LATIN
EleutherAI/pythia-70m	16015	▁Forest	LATIN
EleutherAI/pythia-70m	16016	▁vas	LATIN
EleutherAI/pythia-70m	16017	ouver	LATIN
EleutherAI/pythia-70m	16018	▁departure	LATIN
EleutherAI/pythia-70m	16019	▁Phill	LATIN
EleutherAI/pythia-70m	16020	▁buttons	LATIN
EleutherAI/pythia-70m	16021	▁exch	LATIN
EleutherAI/pythia-70m	16022	▁exceptions	LATIN
EleutherAI/pythia-70m	16023	▁illum	LATIN
EleutherAI/pythia-70m	16024	▁tear	LATIN
EleutherAI/pythia-70m	16025	▁DB	LATIN
EleutherAI/pythia-70m	16026	▁Adams	LATIN
EleutherAI/pythia-70m	16027	▁ties	LATIN
EleutherAI/pythia-70m	16028	▁anest	LATIN
EleutherAI/pythia-70m	16029	inery	LATIN
EleutherAI/pythia-70m	16030	▁inspect	LATIN
EleutherAI/pythia-70m	16031	▁tempt	LATIN
EleutherAI/pythia-70m	16032	elligence	LATIN
EleutherAI/pythia-70m	16033	ocon	LATIN
EleutherAI/pythia-70m	16034	vereign	LATIN
EleutherAI/pythia-70m	16035	▁Fac	LATIN
EleutherAI/pythia-70m	16036	▁Ult	LATIN
EleutherAI/pythia-70m	16037	▁sne	LATIN
EleutherAI/pythia-70m	16038	▁motivation	LATIN
EleutherAI/pythia-70m	16039	▁insights	LATIN
EleutherAI/pythia-70m	16040	▁Price	LATIN
EleutherAI/pythia-70m	16041	▁comply	LATIN
EleutherAI/pythia-70m	16042	▁counted	LATIN
EleutherAI/pythia-70m	16043	Star	LATIN
EleutherAI/pythia-70m	16044	adows	LATIN
EleutherAI/pythia-70m	16045	▁tobacco	LATIN
EleutherAI/pythia-70m	16046	igger	LATIN
EleutherAI/pythia-70m	16047	mov	LATIN
EleutherAI/pythia-70m	16048	▁Sym	LATIN
EleutherAI/pythia-70m	16049	▁bol	LATIN
EleutherAI/pythia-70m	16050	ischen	LATIN
EleutherAI/pythia-70m	16051	▁rug	LATIN
EleutherAI/pythia-70m	16052	}}^{\	P
EleutherAI/pythia-70m	16053	▁poetry	LATIN
EleutherAI/pythia-70m	16054	fg	LATIN
EleutherAI/pythia-70m	16055	▁broader	LATIN
EleutherAI/pythia-70m	16056	spin	LATIN
EleutherAI/pythia-70m	16057	▁singer	LATIN
EleutherAI/pythia-70m	16058	▁verified	LATIN
EleutherAI/pythia-70m	16059	▁mud	LATIN
EleutherAI/pythia-70m	16060	▁scared	LATIN
EleutherAI/pythia-70m	16061	▁Story	LATIN
EleutherAI/pythia-70m	16062	▁Unit	LATIN
EleutherAI/pythia-70m	16063	▁hesit	LATIN
EleutherAI/pythia-70m	16064	▁museum	LATIN
EleutherAI/pythia-70m	16065	switch	LATIN
EleutherAI/pythia-70m	16066	▁Motion	LATIN
EleutherAI/pythia-70m	16067	▁glyc	LATIN
EleutherAI/pythia-70m	16068	ridge	LATIN
EleutherAI/pythia-70m	16069	▁neuronal	LATIN
EleutherAI/pythia-70m	16070	▁interven	LATIN
EleutherAI/pythia-70m	16071	anchester	LATIN
EleutherAI/pythia-70m	16072	▁conversations	LATIN
EleutherAI/pythia-70m	16073	▁Veg	LATIN
EleutherAI/pythia-70m	16074	iquit	LATIN
EleutherAI/pythia-70m	16075	▁ethanol	LATIN
EleutherAI/pythia-70m	16076	▁dirty	LATIN
EleutherAI/pythia-70m	16077	pn	LATIN
EleutherAI/pythia-70m	16078	illo	LATIN
EleutherAI/pythia-70m	16079	.[]{	P
EleutherAI/pythia-70m	16080	oidal	LATIN
EleutherAI/pythia-70m	16081	▁------	P
EleutherAI/pythia-70m	16082	Jack	LATIN
EleutherAI/pythia-70m	16083	them	LATIN
EleutherAI/pythia-70m	16084	▁imply	LATIN
EleutherAI/pythia-70m	16085	▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁	Z
EleutherAI/pythia-70m	16086	▁primer	LATIN
EleutherAI/pythia-70m	16087	▁TOP	LATIN
EleutherAI/pythia-70m	16088	▁incredibly	LATIN
EleutherAI/pythia-70m	16089	urches	LATIN
EleutherAI/pythia-70m	16090	▁Factor	LATIN
EleutherAI/pythia-70m	16091	▁Tennessee	LATIN
EleutherAI/pythia-70m	16092	▁quietly	LATIN
EleutherAI/pythia-70m	16093	▁THAT	LATIN
EleutherAI/pythia-70m	16094	▁fluorescent	LATIN
EleutherAI/pythia-70m	16095	▁lengths	LATIN
EleutherAI/pythia-70m	16096	▁unemploy	LATIN
EleutherAI/pythia-70m	16097	itional	LATIN
EleutherAI/pythia-70m	16098	▁CNN	LATIN
EleutherAI/pythia-70m	16099	▁lawyers	LATIN
EleutherAI/pythia-70m	16100	▁enterprise	LATIN
EleutherAI/pythia-70m	16101	▁analytical	LATIN
EleutherAI/pythia-70m	16102	▁grave	LATIN
EleutherAI/pythia-70m	16103	▁Books	LATIN
EleutherAI/pythia-70m	16104	rod	LATIN
EleutherAI/pythia-70m	16105	▁subtle	LATIN
EleutherAI/pythia-70m	16106	▁Store	LATIN
EleutherAI/pythia-70m	16107	initely	LATIN
EleutherAI/pythia-70m	16108	▁merits	LATIN
EleutherAI/pythia-70m	16109	▁damp	LATIN
EleutherAI/pythia-70m	16110	▁refr	LATIN
EleutherAI/pythia-70m	16111	▁Afghanistan	LATIN
EleutherAI/pythia-70m	16112	▁reception	LATIN
EleutherAI/pythia-70m	16113	▁searched	LATIN
EleutherAI/pythia-70m	16114	tf	LATIN
EleutherAI/pythia-70m	16115	▁singing	LATIN
EleutherAI/pythia-70m	16116	▁hitting	LATIN
EleutherAI/pythia-70m	16117	rophic	LATIN
EleutherAI/pythia-70m	16118	icion	LATIN
EleutherAI/pythia-70m	16119	▁ovar	LATIN
EleutherAI/pythia-70m	16120	▁Sel	LATIN
EleutherAI/pythia-70m	16121	▁hunting	LATIN
EleutherAI/pythia-70m	16122	▁expanding	LATIN
EleutherAI/pythia-70m	16123	wiki	LATIN
EleutherAI/pythia-70m	16124	ő	LATIN
EleutherAI/pythia-70m	16125	▁graduate	LATIN
EleutherAI/pythia-70m	16126	makers	LATIN
EleutherAI/pythia-70m	16127	�	S
EleutherAI/pythia-70m	16128	iche	LATIN
EleutherAI/pythia-70m	16129	190	N
EleutherAI/pythia-70m	16130	ez	LATIN
EleutherAI/pythia-70m	16131	atherine	LATIN
EleutherAI/pythia-70m	16132	▁Digital	LATIN
EleutherAI/pythia-70m	16133	▁EM	LATIN
EleutherAI/pythia-70m	16134	1980	N
EleutherAI/pythia-70m	16135	Full	LATIN
EleutherAI/pythia-70m	16136	▁rival	LATIN
EleutherAI/pythia-70m	16137	▁Hans	LATIN
EleutherAI/pythia-70m	16138	▁dental	LATIN
EleutherAI/pythia-70m	16139	▁survived	LATIN
EleutherAI/pythia-70m	16140	▁Return	LATIN
EleutherAI/pythia-70m	16141	▁�	Z
EleutherAI/pythia-70m	16142	omon	LATIN
EleutherAI/pythia-70m	16143	PUT	LATIN
EleutherAI/pythia-70m	16144	▁syntax	LATIN
EleutherAI/pythia-70m	16145	ixel	LATIN
EleutherAI/pythia-70m	16146	▁Miami	LATIN
EleutherAI/pythia-70m	16147	rans	LATIN
EleutherAI/pythia-70m	16148	lated	LATIN
EleutherAI/pythia-70m	16149	▁varies	LATIN
EleutherAI/pythia-70m	16150	143	N
EleutherAI/pythia-70m	16151	agle	LATIN
EleutherAI/pythia-70m	16152	▁attach	LATIN
EleutherAI/pythia-70m	16153	▁charging	LATIN
EleutherAI/pythia-70m	16154	▁prisoners	LATIN
EleutherAI/pythia-70m	16155	▁Executive	LATIN
EleutherAI/pythia-70m	16156	▁Walker	LATIN
EleutherAI/pythia-70m	16157	▁remarks	LATIN
EleutherAI/pythia-70m	16158	▁Saudi	LATIN
EleutherAI/pythia-70m	16159	idx	LATIN
EleutherAI/pythia-70m	16160	*\<	P
EleutherAI/pythia-70m	16161	▁solving	LATIN
EleutherAI/pythia-70m	16162	▁extracellular	LATIN
EleutherAI/pythia-70m	16163	ș	LATIN
